Name,PA,AB,RBI,RUN,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,ERR,LOB,P_HRA_RT,P_AB_CN,P_HIT_CN,Money_19,Money_20,OBP,SLG,OPS,GPA,SECA,TA,RC,RC27,XR,ISO,PSR,wOBA,BABIP,OW%,FPCT
·ùÁöÇõ,0.40304182509505704,0.3868312757201647,0.306930693069307,0.2962962962962963,0.3072625698324023,0.15789473684210525,0.2,0.0,0.4615384615384615,0.5,0.375,0.2727272727272727,0.25609756097560976,0.0,0.2692307692307693,0.2666666666666667,0.2608695652173913,0.42307692307692313,0.4666666666666667,0.31944444446334874,0.3943661971830986,0.3157894736842105,12500,10500,0.5267157630836726,0.21572783288904424,0.32032301480484515,0.3666490857946554,0.16980237805757625,0.3115925200986409,0.312966606208294,0.312964933696412,0.2437255778689322,0.059399830286199176,0.0,0.17052159770027991,0.3097850095714917,0.683987318746427,0.6264044996463234
¸ðÃ¢¹Î,0.5361216730038022,0.5205761316872428,0.5148514851485149,0.41666666666666663,0.5027932960893855,0.5526315789473684,0.2,0.30303030303030304,0.07692307692307693,0.2,0.0,1.0,0.3414634146341463,0.1111111111111111,0.11538461538461539,0.47619047619047616,0.34782608695652173,0.19230769230769232,0.5166666666666666,0.3750000000173611,0.47887323943661975,0.3684210526315789,30000,30000,0.6635459103729237,0.6091421579338374,0.6248919742154849,0.6335706751054851,0.4843283120736909,0.5397936502670604,0.5496380950540865,0.5496363996786546,0.5206944147436771,0.5417727377921777,0.1913874050502211,0.1395860125576821,0.4828449418347812,0.9145470609635674,0.8865768383861514
¹Îº´Çå,0.6007604562737642,0.5781893004115226,0.39603960396039606,0.4444444444444444,0.547486033519553,0.631578947368421,0.2,0.2727272727272727,0.3333333333333333,0.6000000000000001,0.0625,0.2727272727272727,0.47560975609756095,0.0,0.19230769230769232,0.4095238095238095,0.3913043478260869,0.07692307692307693,0.5583333333333333,0.2643518519648791,0.4436619718309859,0.38596491228070173,125000,125000,0.7495691005954245,0.5791854214919372,0.6365941772331233,0.6619637834036568,0.5353926679992582,0.5851773214344955,0.6184912778130652,0.6184909282502321,0.5568148680961916,0.4945614441101597,0.4410612646369247,0.12069748089870641,0.4780960094242378,0.9403045579751573,0.8837412542071679
¹Ú°Ç¿ì,0.8231939163498098,0.7613168724279835,0.6039603960396039,0.7314814814814814,0.7374301675977654,0.7105263157894737,0.5,0.30303030303030304,0.3076923076923077,0.30000000000000004,0.0625,1.0,0.6951219512195121,0.0,0.2692307692307693,0.4285714285714286,1.0,0.11538461538461539,0.8333333333333334,0.6018518519555041,0.676056338028169,0.543859649122807,38500,45000,0.8197665308680665,0.6064982738277325,0.679662817879153,0.7111023206751056,0.5600387413192656,0.6176337236948324,0.8120904508777734,0.8120911452627626,0.7571881257411692,0.48391576024068506,0.45237064479183003,0.05682634843785461,0.49241643351494624,0.9810404864612027,0.8577540094149736
¹Ú°æ¼ö,0.7338403041825095,0.6851851851851853,0.6138613861386139,0.3611111111111111,0.5027932960893855,0.631578947368421,0.0,0.30303030303030304,0.0,0.1,0.25,0.5454545454545454,0.6341463414634146,0.1111111111111111,0.15384615384615385,0.8571428571428572,0.6086956521739131,0.34615384615384615,0.6583333333333333,0.527777777790895,0.7112676056338028,0.5614035087719298,40000,40000,0.5768959573801317,0.4103482934929861,0.46465963023305246,0.4898470464135022,0.45420075421930056,0.3850755841599487,0.47163867951185695,0.47163708827610673,0.4859931180621707,0.41441024454215847,0.0,0.07941220969816176,0.34553084965395386,0.8713476430538953,0.8123824499148906
¹Ú°è¹ü,0.19011406844106463,0.16460905349794241,0.21782178217821782,0.2037037037037037,0.16201117318435754,0.21052631578947367,0.1,0.12121212121212122,0.1282051282051282,0.1,0.375,0.2727272727272727,0.23170731707317074,0.0,0.19230769230769232,0.3142857142857143,0.30434782608695654,0.34615384615384615,0.21666666666666667,0.12500000002430556,0.19014084507042253,0.17543859649122806,3000,5500,0.6479943591350673,0.4356946204606041,0.506807395338953,0.5385021097046413,0.5073876398705874,0.46879872607238826,0.2517910732528456,0.2517893100462195,0.19716557475845178,0.42474735786469187,0.18429898264095365,0.42933466979347906,0.42379620085407155,0.5399095681097658,0.4302712981151835
¹Úµ¿¿ø,0.48859315589353614,0.47119341563786016,0.5148514851485149,0.4259259259259259,0.44692737430167595,0.39473684210526316,0.1,0.30303030303030304,0.02564102564102564,0.0,0.4375,0.09090909090909091,0.3780487804878049,0.0,0.07692307692307693,0.4190476190476191,0.43478260869565216,0.038461538461538464,0.4666666666666667,0.5370370369573044,0.4859154929577465,0.49122807017543857,9000,22500,0.701621748668129,0.5621859021981384,0.6082312105971525,0.6291754571026721,0.46120716302264725,0.5070939632197636,0.5020375357135094,0.5020371007960605,0.4364975990979607,0.4915143099591144,0.0753950383531174,0.16631363945835537,0.4740833456044765,0.890463073644821,0.9771005557501713
¹Ú¹Î¿ì,0.8022813688212928,0.7818930041152263,0.4158415841584159,0.787037037037037,0.8212290502793296,0.6052631578947368,0.8,0.030303030303030304,0.4615384615384615,0.7000000000000001,0.125,0.5454545454545454,0.46341463414634143,0.1111111111111111,0.34615384615384615,0.2666666666666667,0.43478260869565216,0.34615384615384615,0.7083333333333334,0.6620370369538322,0.5352112676056338,0.5263157894736842,38000,52000,0.8404497022876839,0.5380850412970328,0.642799461641992,0.687148382559775,0.3139489356440745,0.5872341837242478,0.8484701938612612,0.8484694356630881,0.7309045665740003,0.2657949548715575,0.07856977580282792,0.03134219683788486,0.6073111471064644,0.9857387869653346,0.7992284476553184
¹Úº´È£,0.8136882129277566,0.7078189300411524,0.9405940594059405,0.8148148148148149,0.5977653631284916,0.5789473684210527,0.0,1.0,0.0,0.1,0.0,0.8181818181818182,0.9146341463414634,0.5555555555555556,0.5,1.0,0.30434782608695654,0.23076923076923078,0.7916666666666666,0.527777777790895,0.6830985915492958,0.5614035087719298,150000,200000,0.8241146975869634,0.8143381549621991,0.8159948997662393,0.8178182137834037,0.9659983102190532,0.8166627962268741,0.8610515892662638,0.8610519891076404,0.915239409786349,1.0,0.0,0.11232411680157345,0.360256221469592,0.9872148017254821,0.9280303025265155
¹Ú¼®¹Î,0.6463878326996197,0.5596707818930042,0.7029702970297029,0.41666666666666663,0.45810055865921784,0.4473684210526315,0.1,0.5757575757575758,0.02564102564102564,0.2,0.25,0.2727272727272727,0.7560975609756098,0.2222222222222222,0.46153846153846156,0.5428571428571429,0.7391304347826086,0.42307692307692313,0.6416666666666666,0.4745370369590406,0.6126760563380281,0.49122807017543857,75000,70000,0.8032748354747726,0.6342699820827689,0.6917192037968406,0.7167721518987341,0.7723329280606672,0.639175485740194,0.6290829084743961,0.6290833307250097,0.6042302533097456,0.7339350458998688,0.07878789386690155,0.13895718284287767,0.27775732587247826,0.9435476326594253,0.0
¹Ú¼¼Çõ,0.7623574144486692,0.7263374485596708,0.594059405940594,0.49999999999999994,0.6089385474860335,0.5,0.9,0.12121212121212122,0.20512820512820512,0.2,0.625,0.5454545454545454,0.46341463414634143,0.1111111111111111,0.2692307692307693,0.5333333333333333,0.21739130434782608,0.3076923076923077,0.7166666666666667,0.6157407408440072,0.852112676056338,0.6842105263157895,10000,23200,0.616303666562206,0.44251190840361837,0.49978040660196943,0.5259317862165963,0.35726502771652896,0.4380784925189929,0.6210363257410175,0.621036652164387,0.5710647563133032,0.3482218622232508,0.2211588621037695,0.04781469853998033,0.415181858341923,0.9410945377059405,0.8860691773866591
¹Ú½Â¿í,0.26806083650190116,0.2777777777777778,0.1188118811881188,0.18518518518518517,0.21229050279329612,0.07894736842105263,0.4,0.09090909090909091,0.10256410256410256,0.1,0.375,0.0,0.13414634146341464,0.0,0.07692307692307693,0.36190476190476195,0.21739130434782608,0.19230769230769232,0.24166666666666664,0.13425925927404833,0.17605633802816903,0.10526315789473684,6600,8000,0.3776245691005954,0.29578726565572694,0.3183112559325636,0.3316191983122362,0.19345931131122884,0.2370699664930498,0.21797782441632713,0.21797761014950914,0.1544936721164875,0.26560209827971926,0.14217358382907508,0.2803398517285725,0.3080915918126933,0.43398991736396236,0.8577540094149736
¹Ú¿ëÅÃ,0.21102661596958175,0.220164609053498,0.18811881188118812,0.1388888888888889,0.22905027932960895,0.23684210526315788,0.0,0.030303030303030304,0.07692307692307693,0.1,0.0,0.18181818181818182,0.18292682926829268,0.1111111111111111,0.0,0.17142857142857146,0.13043478260869565,0.0,0.22499999999999998,0.1365740741073174,0.27464788732394363,0.19298245614035087,80000,80000,0.5931134440614226,0.341061049687541,0.425600340015584,0.46321202531645567,0.20297978444989384,0.3380773866790522,0.2736769397597927,0.2736757540663766,0.18734812107544863,0.1570238370747512,0.06220096884229069,0.35148271427490735,0.44452216168458236,0.5981393898446027,1.0
¹ÚÂùÈ£,0.8307984790874524,0.8559670781893005,0.4554455445544554,0.5185185185185186,0.6536312849162011,0.39473684210526316,0.4,0.06060606060606061,1.0,0.6000000000000001,0.3125,0.18181818181818182,0.2804878048780488,0.0,0.15384615384615385,0.6761904761904762,0.34782608695652173,0.6153846153846154,0.65,0.5902777777891589,0.7746478873239436,0.6666666666666666,4200,10500,0.4397132560325917,0.28396626316479495,0.3331019338386343,0.3570235583684951,0.20481381498959345,0.31664620862776327,0.49847572447404837,0.49847413064571666,0.4636559808705458,0.14159530972768647,0.15777814821910333,0.005602730917618592,0.3749815932852304,0.8883945740865861,0.6115370583884623
¹ÚÇØ¹Î,0.9068441064638783,0.8600823045267489,0.40594059405940597,0.5555555555555556,0.5977653631284916,0.42105263157894735,0.7000000000000001,0.15151515151515152,0.6153846153846154,0.7000000000000001,0.75,0.2727272727272727,0.6707317073170732,0.0,0.07692307692307693,0.6666666666666667,0.17391304347826086,0.07692307692307693,0.725,0.48148148140329206,0.6830985915492958,0.45614035087719296,36000,30000,0.5091664055155124,0.3071275619455492,0.3732521073882553,0.4037447257383966,0.36188101469285144,0.36041535348173714,0.5621179590348235,0.5621172284995879,0.5404265246213963,0.2626706780837769,0.3431776733354399,0.01416994477645811,0.2589088499484612,0.9199106075567798,0.9404388760595612
¼­°ÇÃ¢,0.7262357414448669,0.6954732510288066,0.37623762376237624,0.5833333333333333,0.6368715083798883,0.6052631578947368,0.30000000000000004,0.06060606060606061,0.4358974358974359,0.30000000000000004,0.1875,0.4545454545454546,0.5609756097560975,0.1111111111111111,0.11538461538461539,0.36190476190476195,0.21739130434782608,0.23076923076923078,0.6333333333333333,0.5416666666793981,0.5352112676056338,0.543859649122807,35000,35000,0.7229316828580382,0.4263645501026964,0.5278600269179005,0.571642053445851,0.36864013847960925,0.5007022083623617,0.6710878401387241,0.6710877753085648,0.59258539240654,0.23655789554886986,0.1484094382920775,0.05869865345336256,0.4708437638050361,0.9549295774647889,0.7361983451728928
¼Õ¾Æ¼·,0.8821292775665398,0.8724279835390947,0.594059405940594,0.6851851851851851,0.7653631284916201,0.5789473684210527,0.1,0.30303030303030304,0.3333333333333333,0.8,0.0625,0.18181818181818182,0.5975609756097561,0.1111111111111111,0.038461538461538464,0.761904761904762,0.2608695652173913,0.15384615384615385,0.8083333333333333,0.5648148147343106,0.7253521126760564,0.5964912280701754,150000,200000,0.672477279849577,0.46517065070139413,0.5347736771268684,0.5656645569620254,0.3387186514723762,0.4614448904665539,0.7090680313675103,0.7090675764499671,0.6720387254806665,0.3264676386638895,0.4687610147548992,0.02629737499054391,0.5068472978942716,0.9635258042721273,0.8146987174580289
¼Û±¤¹Î,0.7262357414448669,0.7530864197530864,0.4752475247524752,0.4259259259259259,0.5921787709497207,0.5526315789473684,0.0,0.21212121212121213,0.20512820512820512,0.2,0.1875,0.4545454545454546,0.21951219512195122,0.0,0.11538461538461539,0.7523809523809524,0.7826086956521738,0.6153846153846154,0.6,0.4467592591820344,0.6408450704225352,0.4736842105263158,25000,25000,0.4309777499216546,0.36999082288161517,0.38570517815399874,0.39587728551336154,0.19943536587878913,0.26830994481858694,0.40834383505732275,0.4083435057956952,0.3936312914325707,0.27647921005939985,0.30962273868377777,0.04778160223920114,0.3993152702105728,0.8184086066212776,0.38193435852715574
½Åº»±â,0.5874524714828897,0.5905349794238683,0.22772277227722773,0.3611111111111111,0.45810055865921784,0.23684210526315788,0.0,0.030303030303030304,0.07692307692307693,0.30000000000000004,0.3125,0.09090909090909091,0.25609756097560976,0.1111111111111111,0.3076923076923077,0.47619047619047616,0.3913043478260869,0.576923076923077,0.5583333333333333,0.3495370369625128,0.5211267605633803,0.3333333333333333,16000,12500,0.49204794735192736,0.21959533277979287,0.31029255507544096,0.35109001406469764,0.01193150205040494,0.20570834577403274,0.3441964550945638,0.34419700147109455,0.2793405781605397,0.043084162616678245,0.06220096884229069,0.0767976019366064,0.3643056987188925,0.7377371238501118,0.6065864719388685
½É¿ìÁØ,0.6254752851711026,0.6234567901234569,0.24752475247524755,0.46296296296296297,0.5307262569832402,0.3421052631578947,0.1,0.09090909090909091,0.6153846153846154,0.30000000000000004,0.75,0.09090909090909091,0.24390243902439027,0.0,0.23076923076923078,0.5333333333333333,0.30434782608695654,0.42307692307692313,0.7333333333333333,0.287037036964249,0.4154929577464789,0.3157894736842105,8500,13000,0.547124725791288,0.3335445527247302,0.4040943543245732,0.43618143459915604,0.2071218084777547,0.3666965243450663,0.4658185427680596,0.46581791814036955,0.4091253717996074,0.1564066959808686,0.2211588621037695,0.07480236780391858,0.46263436901781774,0.8672834052284185,0.756410258425408
¾ÈÄ¡È«,0.5779467680608364,0.5637860082304527,0.4554455445544554,0.3796296296296296,0.5586592178770949,0.47368421052631576,0.1,0.15151515151515152,0.10256410256410256,0.2,0.0,0.4545454545454546,0.4512195121951219,0.1111111111111111,0.038461538461538464,0.2380952380952381,0.3913043478260869,0.42307692307692313,0.6916666666666667,0.43750000001562495,0.7323943661971831,0.4736842105263158,50000,29000,0.7512535255405829,0.4896648166761352,0.5791457108450805,0.6177918424753867,0.3341026644960537,0.4905948313041171,0.5957765439224844,0.5957750372990287,0.5039755827290577,0.29260202113708245,0.18429898264095365,0.10707126106362053,0.4816300986599912,0.9327685671222911,0.7182203361908712
¾ç¼º¿ì,0.04752851711026615,0.06378600823045269,0.0297029702970297,0.06481481481481481,0.033519553072625705,0.07894736842105263,0.0,0.030303030303030304,0.02564102564102564,0.0,0.0625,0.0,0.07317073170731707,0.0,0.0,0.15238095238095242,0.08695652173913043,0.0,0.016666666666666663,0.04166666669328703,0.05633802816901409,0.03508771929824561,8500,7000,0.15057975556251957,0.06771402351090328,0.0883190479563647,0.10227672292545698,0.10548766665979764,0.056453128974112254,0.08556085002378888,0.08556084175821883,0.007970605960458024,0.11413253104991129,0.04146731256152713,0.7081899160299567,0.024149609777646797,0.004438438750584688,1.0
¾çÀÇÁö,0.6749049429657794,0.6213991769547327,0.6435643564356436,0.5277777777777777,0.6927374301675978,0.6842105263157894,0.0,0.6060606060606061,0.10256410256410256,0.30000000000000004,0.0,0.5454545454545454,0.5487804878048781,0.4444444444444444,0.576923076923077,0.2952380952380953,0.5652173913043478,0.07692307692307693,0.7083333333333334,0.6805555555644289,0.6338028169014084,0.6666666666666666,200000,200000,0.9784942024443749,0.8453000043700565,0.8919175462208685,0.911348452883263,0.7155191954994127,0.8630306649415563,0.9043867661371929,0.9043866787692887,0.8217500340208792,0.770192085165471,0.2764488886345561,0.12721272410923667,0.5514651744956559,0.9918611298789045,0.9620379672197803
¿À¼±Áø,0.6634980988593155,0.6255144032921811,0.3267326732673267,0.3055555555555555,0.4134078212290503,0.42105263157894735,0.0,0.09090909090909091,0.1794871794871795,0.2,0.625,0.2727272727272727,0.426829268292683,0.0,0.38461538461538464,0.5714285714285714,0.34782608695652173,0.46153846153846156,0.625,0.4490740741819702,0.5563380281690141,0.42105263157894735,7500,10500,0.46568473832654333,0.2201852903902461,0.3011263016221577,0.33808016877637126,0.21649803202340967,0.25394508398854354,0.35615648977561165,0.35615616555552077,0.3276502264818523,0.1656638123891075,0.17416271275841394,0.07678814585066945,0.2248564276247974,0.7555012733225924,0.7044991614773188
¿ÀÀ±¼®,0.23574144486692014,0.2263374485596708,0.1782178217821782,0.15740740740740738,0.1675977653631285,0.05263157894736842,0.0,0.030303030303030304,0.0,0.0,0.25,0.36363636363636365,0.2073170731707317,0.1111111111111111,0.07692307692307693,0.2952380952380953,0.17391304347826086,0.19230769230769232,0.26666666666666666,0.24537037029873973,0.2464788732394366,0.24561403508771928,3000,4000,0.4172673143215292,0.13103614036621075,0.2258411843876179,0.2688115330520393,0.05054917880767412,0.15921883466587045,0.18097275992068762,0.18097332206537503,0.12189194968797995,0.01704852271850653,0.0,0.31406971026552694,0.24885878368428804,0.2984564211839301,0.8361665376183787
¿ÀÀç¿ø,0.19011406844106463,0.1831275720164609,0.1485148514851485,0.24074074074074076,0.08379888268156424,0.21052631578947367,0.1,0.09090909090909091,0.15384615384615385,0.2,0.125,0.0,0.2682926829268293,0.0,0.0,0.36190476190476195,0.13043478260869565,0.2692307692307693,0.16666666666666669,0.1805555555783179,0.22535211267605634,0.15789473684210525,55000,30000,0.3102867439674083,0.18286500895861552,0.2207267833109018,0.240813994374121,0.4576833515362582,0.2332769354963563,0.1379986910078032,0.1379985810719167,0.09354769727249754,0.3336804751986423,0.16586925024610852,0.40723106891595423,0.018885289353556156,0.13532560677719452,0.7111386907434074
¿ÀÀçÀÏ,0.8079847908745247,0.7798353909465021,0.9801980198019802,0.6666666666666667,0.6871508379888268,0.763157894736842,0.1,0.6363636363636364,0.05128205128205128,0.1,0.0,0.36363636363636365,0.6341463414634146,0.1111111111111111,0.11538461538461539,0.8285714285714286,0.21739130434782608,0.15384615384615385,0.6583333333333333,0.7138888888968363,0.7816901408450704,0.7543859649122807,30000,47000,0.707066750235036,0.671131407595158,0.6808245377913155,0.6867088607594937,0.6460939270921344,0.6200223379668027,0.7796664726524479,0.7796670735651613,0.7755010789478801,0.6960194399444573,0.15144567491783253,0.07854697783493458,0.4635915181858342,0.9762798191362195,0.9564683745889866
¿ÀÁöÈ¯,0.8422053231939163,0.7921810699588478,0.49504950495049505,0.5462962962962963,0.5865921787709497,0.6052631578947368,0.5,0.2727272727272727,0.6923076923076923,0.5,0.4375,0.2727272727272727,0.6585365853658537,0.1111111111111111,0.2692307692307693,0.961904761904762,0.30434782608695654,0.46153846153846156,0.8083333333333333,0.49074074084747943,0.7394366197183099,0.5263157894736842,40000,60000,0.5906063929802571,0.4172092819997379,0.47405256074236746,0.5002197609001405,0.5259134090300246,0.47806566477568047,0.5897806834291731,0.5897811094765616,0.6075156982056418,0.40893311733395044,0.5598087195806163,0.04631590891898024,0.3908849948461198,0.9306377007432047,0.7689635238674004
¿ÀÅÂ°ï,0.5475285171102662,0.5432098765432098,0.3168316831683169,0.5462962962962963,0.4134078212290503,0.42105263157894735,0.1,0.18181818181818182,0.48717948717948717,0.2,0.1875,0.18181818181818182,0.3414634146341463,0.0,0.15384615384615385,0.6285714285714286,0.34782608695652173,0.34615384615384615,0.4916666666666667,0.29166666668634256,0.43661971830985913,0.2807017543859649,8000,9500,0.5017235976183013,0.36002709434951724,0.40484522207267837,0.4265998593530239,0.38555855503121966,0.3806853995952626,0.39032060648361705,0.3903199891493735,0.36655067166935595,0.31412481678623777,0.3781818905611274,0.11909467433240029,0.36500515388013544,0.7990644976872305,0.8615544723202628
À¯°­³²,0.6920152091254752,0.6790123456790125,0.4554455445544554,0.37037037037037035,0.553072625698324,0.5789473684210527,0.0,0.48484848484848486,0.0,0.0,0.0625,0.5454545454545454,0.3292682926829268,0.2222222222222222,0.5,0.6666666666666667,0.9130434782608695,0.2692307692307693,0.525,0.36574074085095165,0.5633802816901409,0.3333333333333333,21000,23000,0.5716468191789407,0.5469125551719618,0.5513069349011831,0.5558632208157525,0.43946668864755706,0.4289110794103662,0.5246863852735962,0.524685175331518,0.5153482765994674,0.5655712412250251,0.0,0.09247579242000148,0.34236489471359144,0.902707759471961,0.897410474284408
À¯¹Î»ó,0.18631178707224336,0.17901234567901236,0.22772277227722773,0.17592592592592593,0.20670391061452517,0.39473684210526316,0.0,0.15151515151515152,0.0,0.0,0.0,0.0,0.25609756097560976,0.0,0.11538461538461539,0.21904761904761907,0.2608695652173913,0.11538461538461539,0.19166666666666665,0.23148148141023664,0.16901408450704228,0.22807017543859648,4300,6000,0.7756972735819491,0.6016693615347639,0.6606077778564851,0.6864451476793251,0.6305355781317619,0.5809861880591404,0.32130155364332136,0.32130113618579614,0.24139271758782252,0.5808840546169868,0.0,0.441703230198956,0.5013620968929465,0.699464684787693,0.8806818189375001
À¯ÇÑÁØ,0.8707224334600759,0.8497942386831276,0.8217821782178217,0.5277777777777777,0.8100558659217877,0.5,0.1,0.42424242424242425,0.07692307692307693,0.0,0.0,0.4545454545454546,0.5975609756097561,0.1111111111111111,0.15384615384615385,0.4666666666666667,0.8695652173913043,0.07692307692307693,0.8583333333333333,0.9490740741680812,0.8591549295774648,0.8947368421052632,60000,50000,0.7616734565966782,0.5585150548442075,0.6275695969398597,0.6576564697609003,0.384342737032992,0.5206847360912982,0.8133785764830614,0.8133770488382527,0.7374365753611075,0.4046902723135077,0.20489745548276664,0.034557266056433944,0.4854955087615963,0.9812171924536147,0.7220480640961338
À±¼®¹Î,0.14068441064638784,0.16666666666666669,0.13861386138613863,0.0,0.13966480446927376,0.10526315789473684,0.0,0.06060606060606061,0.0,0.0,0.0,0.18181818181818182,0.04878048780487805,0.0,0.0,0.1142857142857143,0.17391304347826086,0.19230769230769232,0.16666666666666669,0.13425925927404833,0.2183098591549296,0.15789473684210525,24000,18000,0.2754230648699466,0.2238342874623082,0.23469575688885747,0.2438466947960619,0.039586209738908196,0.12442911013059971,0.1594094561403085,0.1594077018581698,0.07603180466183246,0.14788243462161538,0.0,0.44387812996444503,0.18634958032690319,0.21497843147445558,0.73600635362763
ÀÌ´ëÈ£,0.8460076045627377,0.8168724279835391,0.8415841584158416,0.4074074074074074,0.6927374301675978,0.6052631578947368,0.1,0.48484848484848486,0.0,0.0,0.0,0.6363636363636364,0.5365853658536586,0.4444444444444444,0.38461538461538464,0.5047619047619047,0.8260869565217391,0.038461538461538464,0.725,0.7453703702848508,0.7816901408450704,0.631578947368421,250000,250000,0.6544578502036978,0.5409037276580868,0.5773606290288306,0.5946729957805909,0.43897211861437974,0.4720277786993111,0.7034446781738833,0.7034440305904203,0.6637376309803846,0.5002314279102059,0.0,0.050103071336712324,0.33975114121631556,0.9623408346759524,0.9234752580765253
ÀÌ¸í±â,0.8422053231939163,0.8148148148148149,0.3267326732673267,0.537037037037037,0.7150837988826816,0.4473684210526315,0.30000000000000004,0.06060606060606061,0.358974358974359,0.4,0.4375,0.36363636363636365,0.5487804878048781,0.2222222222222222,0.15384615384615385,0.5142857142857143,0.5217391304347826,0.07692307692307693,0.925,0.4722222222368827,0.6197183098591549,0.4736842105263158,22000,24000,0.6704011281729866,0.36229952366385537,0.46732308564142533,0.5128779887482419,0.2232365487254518,0.39436463966205537,0.6427145889836955,0.6427144302899412,0.5716090903788954,0.15077528349919,0.14513559396534495,0.01901146077615551,0.4740833456044765,0.9474767423730577,0.9107681962710501
ÀÌ»óÈ£,0.2889733840304183,0.3004115226337449,0.0891089108910891,0.24074074074074076,0.2849162011173184,0.18421052631578946,0.0,0.0,0.2564102564102564,0.5,0.5,0.2727272727272727,0.07317073170731707,0.0,0.07692307692307693,0.09523809523809526,0.43478260869565216,0.19230769230769232,0.22499999999999998,0.06944444447029322,0.13380281690140847,0.08771929824561403,8000,10000,0.4635302413036665,0.2626185377791374,0.3278741942339024,0.35834212376933894,0.005728769550971624,0.22121222174302502,0.25025419082787714,0.25025300739720596,0.15686541340228236,0.03502275707783692,0.0,0.25202360239049854,0.35996171403327926,0.5355231017098905,0.8227139382681958
ÀÌ¼º¿­,0.7072243346007604,0.6707818930041154,0.8118811881188118,0.5185185185185186,0.5139664804469274,0.5526315789473684,0.1,0.6363636363636364,0.20512820512820512,0.4,0.0625,0.36363636363636365,0.5487804878048781,0.1111111111111111,0.34615384615384615,0.9714285714285715,0.30434782608695654,0.19230769230769232,0.65,0.6481481480653292,0.6901408450704225,0.6140350877192983,32000,50000,0.6073331244124099,0.6036577371848098,0.6010058794361409,0.6024085794655415,0.6600861376141118,0.5531964303486714,0.5799928029580325,0.5799920706960051,0.6168665798324229,0.7208979402915991,0.48044899147349124,0.1054779105832514,0.35267265498453837,0.9270100306636869,0.7752619081338281
ÀÌ¿ì¼º,0.12167300380228138,0.12962962962962965,0.18811881188118812,0.1388888888888889,0.10614525139664804,0.10526315789473684,0.0,0.18181818181818182,0.0,0.0,0.0625,0.18181818181818182,0.10975609756097562,0.0,0.07692307692307693,0.2666666666666667,0.13043478260869565,0.038461538461538464,0.06666666666666665,0.20833333335532409,0.18309859154929578,0.15789473684210525,4000,4000,0.36555938577248515,0.3861818817462746,0.3725579089041582,0.37100035161744016,0.35961423537412157,0.29289276670094777,0.17616262416708728,0.17616096487109667,0.11979237543498128,0.48164005245699293,0.0,0.5277394280959224,0.17593137976733908,0.2798815030403825,0.8080808067373741
ÀÌ¿ø¼®,0.6673003802281369,0.631687242798354,0.7227722772277227,0.37037037037037035,0.46368715083798884,0.5263157894736842,0.0,0.5757575757575758,0.05128205128205128,0.1,0.125,0.6363636363636364,0.4878048780487805,0.0,0.3076923076923077,0.580952380952381,0.43478260869565216,0.5,0.525,0.5648148147343106,0.6690140845070423,0.5789473684210525,30000,30000,0.5428940770918206,0.5528339815583623,0.5447474675922647,0.5443477496483825,0.5938549673377707,0.47467073615764854,0.5376524601566443,0.537651152357403,0.5396683450300357,0.6715652240993597,0.15007227752579477,0.11262671155155457,0.17324399941098512,0.9090587807286524,0.16835016655892332
ÀÌ¿øÀç,0.344106463878327,0.34567901234567905,0.3267326732673267,0.25,0.2905027932960894,0.2894736842105263,0.0,0.24242424242424243,0.02564102564102564,0.2,0.3125,0.2727272727272727,0.2073170731707317,0.0,0.038461538461538464,0.33333333333333337,0.21739130434782608,0.15384615384615385,0.2833333333333333,0.3101851852969393,0.3380281690140845,0.2982456140350877,5000,7100,0.4802178000626761,0.45236638552637337,0.4569526103279735,0.46215717299578063,0.34677602159622484,0.35274082429309184,0.31943409031080106,0.3194335764291006,0.26650984661443655,0.4470030085628327,0.07371975892563169,0.2434989409183751,0.2936239140038285,0.6960760875214387,0.8796924440293985
ÀÌÀç¿ø,0.7566539923954372,0.7469135802469136,0.7128712871287128,0.2685185185185185,0.5977653631284916,0.5,0.0,0.36363636363636365,0.02564102564102564,0.0,0.0625,0.6363636363636364,0.3780487804878049,0.2222222222222222,0.34615384615384615,0.4476190476190476,0.6956521739130435,0.23076923076923078,0.725,0.6550925925095806,0.7887323943661971,0.6666666666666666,140000,130000,0.5454011281729864,0.44299261460472844,0.474435078274421,0.4903744725738396,0.31201186968079625,0.3654248084132302,0.5552683071736153,0.5552677705092491,0.5145123349987365,0.3900331713337962,0.07655487908546331,0.05713839927377262,0.2838315417464291,0.917010550387194,0.9238767488033961
ÀÌÁ¤ÈÄ,0.9999999999999999,1.0,0.6435643564356436,0.8055555555555556,1.0,0.8157894736842105,1.0,0.18181818181818182,0.3333333333333333,0.7000000000000001,0.1875,0.36363636363636365,0.5121951219512195,0.0,0.15384615384615385,0.2666666666666667,0.6521739130434783,0.07692307692307693,0.9583333333333333,0.7129629630635288,0.823943661971831,0.7017543859649122,23000,39000,0.7749921654653714,0.5876633308569681,0.6512715166111781,0.6790611814345991,0.3586869165619139,0.5513496776476573,0.9875144363484429,0.9875139545317017,0.8590174770116061,0.383321761937823,0.34046861380579535,0.0,0.5409733470770136,0.9990644976872304,0.9104377154531988
